-0.14414847	0.4141946	0.106477335	-0.006495713	-0.13000995	-0.4646891	0.41904488	0.5918382	-0.46063372	-0.23149787	-0.03699406	-0.4925783	0.4859841	0.45653325	0.39256614	-0.9295331	0.13644893	0.042326383	-0.32188493	-0.5935378	0.32445708	-0.061462503	0.39832112	0.22939056	0.2598612	-0.46684974	0.09304912	0.19727927	-0.4665686	-0.34607768	-0.4368143	-0.14307094	-0.005156775	-0.5887438	0.038822588	0.28054458	0.10217667	-0.6850169	-0.24145688	-0.3988092	-0.26657665	-0.24420755	0.00679946	0.10871313	0.0039751255	0.21610388	-0.28538728	0.34874034	-0.20282044	0.4967686	0.19214553	-0.112101585	-0.27418134	-0.21194473	-0.18182969	-0.18443805	0.07605461	-0.3629204	-0.6988075	0.23506713	0.19990592	0.24467704	-0.19160041	-0.17362076	-0.32271838	0.34853256	-0.2883685	0.5804539	-0.47131476	0.0834298	0.61160415	0.57123166	0.095779	-0.17325608	0.5477519	0.22155944	0.17103718	0.20863234	-0.28408548	-0.02069411	0.07712416	0.5137526	-0.10983967	0.4722423	-0.22352846	0.02674453	0.2599268	0.27046368	-0.1224044	0.39238834	0.63352954	-0.3955452	-0.09081045	0.119549945	0.70461905	0.3284878	-0.28537127	-0.8537339	0.17813295	-0.18834287
-0.4971794	-0.0014095226	0.111187585	0.3120083	0.28065267	-0.8401431	0.5479261	1.0330355	0.011562799	-0.9791198	-0.32925782	-1.362603	-0.3355079	0.24450508	0.44383177	0.14961131	0.30324405	-0.9153117	0.08385214	-0.3339398	0.48241642	0.17094867	0.562332	-0.5764453	-0.20348002	-0.11122778	-0.94404894	-0.22227402	-0.64672077	-0.054120142	0.8558294	0.13527691	0.25110835	-0.35226876	-0.32186693	0.72582537	-0.1721342	0.26550075	0.59397984	-0.051988643	0.87713736	-0.8875435	-0.5559352	0.4123255	0.4939992	0.42453197	-0.33733633	0.6480177	0.3633048	0.18928903	0.15469854	-0.7541717	0.35383636	-0.05629324	0.32145205	0.43368018	0.18344486	0.034482412	0.2847581	0.480816	-0.18291959	0.37910184	-0.73697555	0.10471669	0.07167383	0.4726371	0.27741846	0.22554907	-0.25689048	0.17115545	-0.7978622	-0.10403069	0.9781234	-0.34312975	0.48323205	0.45538995	-0.0143656	-0.43479365	-0.11146676	-0.18780564	-0.51259273	0.0046607624	-0.28197956	1.1339889	0.24848795	-0.061166506	0.62094086	0.10183587	0.90432364	-0.039906252	0.17574954	0.20738938	0.09805831	0.5914247	0.4205472	0.6784539	0.36307836	0.05015785	0.25873983	0.39161795
-0.12037182	0.19603504	-0.37932137	-0.38386282	0.44953835	-0.18219453	0.42421505	0.31031623	-0.56599903	-0.19268966	-0.24188589	-0.7218962	0.86379087	0.078249976	0.30548498	-0.55785435	0.735985	-0.08413756	-0.3937622	-0.9799566	0.41872922	0.17537132	0.87384665	-0.047759265	-0.024337992	-0.57165533	0.14785972	0.27579978	-0.55433893	-0.2265036	0.0013048333	-0.20110042	0.2691353	-0.3238121	-0.31807593	0.46246794	-0.2391453	0.15529074	-0.22109145	-0.3780633	-0.2009465	-0.3954105	0.04052535	0.7261237	-0.109855026	0.15812784	-0.36961818	0.2738461	0.009733302	0.39244375	0.19292489	-0.40058163	-0.2895847	-0.75981814	-0.092012025	-0.39874625	-0.12590382	-0.10119409	-0.9308532	0.65426654	0.17341597	-0.33991262	0.08904854	-0.09276918	-0.44781157	0.70039475	-0.29599836	0.611435	-0.99807614	0.010372249	1.1724229	0.73704386	0.6325516	0.58115506	0.55667853	0.5245803	0.71457803	-0.26031926	-0.30688235	-0.46860588	-0.0021176003	0.27871376	-0.401247	0.45614138	-0.06295936	-0.35716447	-0.001069961	0.24336414	0.34052205	0.08080103	0.43767318	0.33637902	0.20943587	0.2673124	0.19748762	0.52400064	-0.16878274	-0.41534305	0.35398838	-0.5431997
-0.43584383	0.33670038	-0.05873375	-0.28397912	0.4811175	-0.22730996	0.1828113	0.6130309	-0.2462684	-0.29501742	0.105013646	-0.51662284	0.36619496	0.40529588	0.3305138	-0.45292923	0.30151752	-0.5112215	-0.30648476	-0.3820623	0.0035010912	0.06519087	0.08891902	-0.12896015	0.19748086	-0.5087171	0.2981201	-0.12607193	-0.53016657	-0.2910624	0.19585273	-0.14339072	-0.30198744	-0.6549541	0.22734599	0.59917	-0.034424584	-0.56964743	-0.0532402	-0.4891684	-0.29281035	-0.062217772	0.10676941	0.07627412	0.10255968	0.20812517	-0.060676124	0.15113276	-0.050950725	0.4026328	0.3195258	-0.21507409	-0.04759334	-0.08093441	0.22414766	-0.2517817	0.095147334	0.066347346	-0.6652616	0.09454563	0.21093266	0.122784406	0.15687232	-0.03459248	-0.138485	0.06313429	-0.2653873	0.22880861	-0.2799716	0.15511742	0.66587555	0.1345072	0.4426233	0.43881303	0.44334581	0.34848815	0.3117574	-0.029891996	-0.45066836	-0.0037286843	-0.25369614	0.30783826	-0.49454206	0.337434	-0.22627026	0.14222957	0.28978902	0.43100834	-0.18285039	0.40735936	0.6341604	0.08247496	0.24072629	0.12534975	0.27457505	0.21655548	-0.038817775	-0.44175142	0.41164845	-0.44367382
-0.548375	0.10233355	-0.50127286	-0.40053532	0.5055173	-0.55300575	0.3917534	0.6068642	-0.33209738	0.1318239	-0.3078777	-0.7743597	0.35746098	0.10810133	0.07984157	-0.78327626	0.5254866	-0.30671802	0.17027117	-1.0175538	0.43072897	-0.06495986	0.7060299	-0.10009325	-0.20979774	-0.30678338	-0.26253697	0.5250636	-0.81348026	-0.19200116	0.38084877	-0.055564832	0.25995752	0.051876314	-0.23143817	0.50388086	-0.22732687	0.22718738	-0.11359951	-0.31164366	0.11726006	-0.40436295	-0.479919	0.40459684	-0.046970952	0.022454267	-0.19281472	0.17905484	0.25202072	0.10332505	0.17688173	-0.45496443	0.051902186	-0.16151795	-0.026459955	-0.086989775	-0.29403284	-0.31633258	-0.38291743	0.29557797	0.16782762	-0.517111	-0.22213672	-0.14273418	-0.3508256	0.31382453	-0.3213033	0.25358036	-0.8071352	0.298719	0.56771094	0.579196	0.32602328	0.111869596	0.48324716	0.3813435	0.32187754	-0.33046272	-0.26357096	-0.4970763	-0.09645493	0.20195231	-0.07907389	0.52613276	-0.149823	-0.31297463	-0.053565927	0.18246968	0.39937982	0.031555932	0.4805245	0.075519994	0.046321828	0.038940478	0.27185577	0.06550488	0.032620795	-0.37772816	0.28361645	-0.2063723
-0.45256478	0.6924576	0.28173795	-0.051617276	-0.69759333	-0.6819016	0.28229794	0.77109444	-0.15812506	-0.03047895	0.095370054	-0.72017425	0.26176798	0.31807008	-0.09179197	-1.1967307	0.31482685	0.5107319	0.068701684	-0.43840224	0.0072223567	-0.47819477	0.44677114	0.46029058	0.24859768	-0.78124326	0.07357974	-0.57289284	0.1380887	0.19720167	-0.04981518	-0.08178286	0.34524518	-0.0045708744	-0.6266821	0.65016484	0.20265786	-0.93481284	0.04314184	-1.0109286	0.30821943	-0.28299475	0.5127588	0.01689764	0.00031124384	0.0704681	0.03287569	-0.4570927	-0.26039082	-0.27012238	0.025787527	-0.2912827	0.06057159	-0.014430599	-0.31164727	-0.14141352	0.8509629	-0.40144345	-0.5680048	0.11526398	0.31239069	0.21450336	-0.07154632	-0.64367205	-0.5175381	0.36776906	-0.30409235	0.08438382	-0.5451483	-0.34620592	0.29081357	0.47000104	0.21471748	-0.14495969	0.7949991	0.47039938	0.25724465	-0.5543788	-0.6123721	0.18765534	0.6355952	0.034342	0.10404833	0.014731722	-0.58577263	-0.06131443	-0.54628533	0.004061494	-0.13215598	0.1369326	0.05848993	-0.123305075	-0.46194667	0.046119977	0.77496004	0.15170507	-0.19459233	-0.24523634	-0.055773046	-0.524696
-0.32726383	0.5723691	0.3374174	-0.012387046	-0.7963609	-0.34027788	0.4413037	0.57643026	-0.15427028	-0.065282054	0.6768457	-0.67702484	0.6341302	0.51357317	0.1636564	-0.93286777	0.5157982	0.49949926	0.2817184	-0.17820056	0.28479248	-0.25634372	0.29111373	0.39874846	0.3602991	-0.71472734	0.26030016	-0.7263736	0.43637726	0.12231197	-0.084900506	-0.02559969	0.12669224	0.006893728	-0.5633652	0.66819704	0.11196384	-1.1978172	-0.20448264	-1.1397698	0.16892503	-0.16707602	0.8365497	-0.16628289	-0.08201814	0.31030655	-0.13865791	-0.7719747	-0.59299713	-0.19106421	0.15136603	-0.3556232	-0.4066357	-0.311657	-0.09572086	-0.4200459	0.7520098	-0.40957683	-0.8198589	0.01079347	0.03286983	0.22569883	-0.004638686	-0.53358	-0.51635844	0.5757716	-0.29162103	-0.07271754	-0.5848559	-0.34406975	0.24592505	0.2518809	0.12036255	-0.047536172	0.8175801	0.2862646	0.6254195	-0.5135846	-0.6966905	0.2993724	0.45355868	-0.020905256	0.21880129	-0.005457655	-0.7549011	-0.0017720384	-0.2286449	0.0007120687	-0.24979183	0.20766275	-0.07778552	-0.2457434	-0.566859	0.3971301	0.4031288	-0.072772995	-0.17552915	-0.11627095	-0.20144878	-0.04054066
-0.36192697	-0.0637199	0.008917089	-0.034271184	-0.24713363	-0.1953748	0.44532913	0.6499652	-0.22558677	-0.5359331	0.17977424	-0.3546776	0.2969052	0.3897496	0.4592374	-0.2831621	-0.10703319	-0.3136395	-0.2838808	-0.39898396	0.26097935	-0.0059790807	0.62096316	-0.2950179	-0.09553044	0.17635162	-0.023432001	-0.20390268	-0.037294295	-0.12899168	0.36947402	0.03631658	-0.06414407	-0.26735333	0.40808973	0.9180435	-0.25502428	-0.4666889	-0.5612823	-0.12529334	0.07223752	-0.098844975	-0.069655806	0.054323673	0.47255123	-0.24684964	-0.44794977	0.10946191	-0.043583155	0.06242634	-0.13589095	-0.22892761	-0.29745862	0.14985043	0.0087781	0.19848181	-0.29112184	-0.42084593	-0.27925605	-0.31552014	0.5037599	0.087528326	0.034064412	0.0365509	-0.3335155	0.2899151	-0.016255356	0.47780296	-0.21183233	0.42791867	-0.33765587	0.17637472	0.22602947	0.33151168	0.2670041	0.909084	-0.097378545	-0.09115904	-0.47725904	0.37298754	-0.43852255	-0.21434161	-0.22795868	0.60844535	0.0072057797	0.3768391	0.42597404	0.4959141	0.07267355	0.09407928	0.24916685	0.0493083	0.200797	-0.006961262	0.5511171	0.4100498	0.15539739	-0.47931656	0.14188553	-0.33207873
-0.20721948	0.22837408	0.46551713	0.16196182	-0.3283834	-0.18816787	-0.10995284	0.1936312	0.06934351	0.010764182	0.26119444	-0.2970735	0.31096914	0.07646889	0.1073781	0.030780261	-0.50502694	-0.685619	-0.3393937	0.0034901558	-0.38169694	0.40701956	-0.28384814	-0.18076496	-0.24720162	0.117246024	0.18153462	-0.82016873	0.15022855	0.22384606	0.014416267	-0.09586854	-0.12700401	0.12502591	0.3760762	0.38050324	0.29800686	-0.7458573	-0.08252341	-0.62242603	-0.3282817	0.019103982	-0.32005778	-0.19076765	-0.22178558	-0.12621766	0.21273172	0.23485614	-0.5004427	-0.12911342	0.026646422	-0.43965605	-0.2138863	0.39135915	0.00068158226	0.18628798	0.09041573	-0.040514983	-0.039412204	0.10878473	-0.24219856	0.22086082	-0.07379212	-0.13957043	-0.15355444	-0.17319196	-0.20486084	0.08928737	0.2545119	0.27117997	-0.2625085	0.23829685	0.060451902	0.08763198	0.39763072	0.32871908	-0.08435207	-0.22365339	-0.31319055	0.45057428	0.052346226	0.0028638125	-0.0035164005	0.5658374	-0.441031	-0.09657546	-0.28725332	0.29607216	0.12750712	0.69389415	0.18948063	-0.065040305	-0.042954918	0.5051085	0.25040314	0.37129456	0.176312	-0.13484186	0.20278437	-0.102250576
-0.8310737	0.35937497	-0.15821135	0.18778323	0.2689944	-0.90860575	0.63623464	0.933669	-0.22833472	-0.6029345	-0.40153655	-1.4693625	-0.18701585	0.38819945	0.3199777	-0.28757268	0.51007944	-0.63832504	-0.06666918	-0.5767204	0.4966645	0.17017426	0.37340096	-0.23595703	0.12836714	-0.51724875	-0.6956925	-0.13860321	-0.84703994	-0.1353886	0.633308	0.050102558	0.17457034	-0.525226	-0.6516917	0.90564144	-0.20703067	-0.045459967	0.39958134	-0.49998415	0.6625915	-0.8514237	-0.15384533	0.32438266	0.44167572	0.41029757	-0.3460448	0.4624949	0.22531448	0.3701198	0.30409363	-0.8416246	0.33397922	-0.17590523	0.008409155	0.11035574	0.57004243	0.0013560733	-0.35241696	0.5585288	0.0956251	0.25590286	-0.5860446	-0.14056727	-0.07798866	0.6515755	0.18294565	0.5525798	-0.67825955	0.18777348	-0.3385179	0.22504394	0.99630123	-0.3312085	0.8818605	0.49795806	0.19647437	-0.3862563	-0.24750087	-0.29752403	-0.37990636	-0.040178765	-0.50772816	1.0185304	0.09447643	-0.18469448	0.47582763	0.056034863	0.50173265	0.18622684	0.22790541	0.20413573	-0.045805134	0.6091521	0.82375854	0.46481872	-0.061138812	-0.13121752	0.22986922	0.40255785
